id,title,filtered_words_str,label
R233,New Report on Education,around word clearly player network. medical degree red certainly early. experts discuss ongoing developments education.,REAL
F072,Mind Control Confirmed by Sources,know development middle wait style none. theory issue special generation concern. — shocking claims mind control surface internet.,FAKE
R184,New Report on Budget Report,exactly rule commercial pass. rule involve interest marriage idea perhaps. price provide half experience far trade. experts discuss ongoing developments budget report.,REAL
F134,Secret Cure Confirmed by Sources,various player month. brother billion guess protect learn mouth. — shocking claims secret cure surface internet.,FAKE
R096,New Report on Research,anyone month foot. open first career return tell. experts discuss ongoing developments research.,REAL
R020,New Report on Policy,eye detail provide artist. try bring security. experts discuss ongoing developments policy.,REAL
R067,New Report on Policy,son environment order eat. guy service feeling position follow official list company. third century media. experts discuss ongoing developments policy.,REAL
R215,New Report on Education,suddenly television character away director. surface compare picture prepare movement. start road anything american stock however president. experts discuss ongoing developments education.,REAL
R127,New Report on Policy,far stay process compare federal. probably month human fill idea technology. church indeed middle long. experts discuss ongoing developments policy.,REAL
R235,New Report on Technology Breakthrough,black especially management story less security. serve eye eight population eye. rise bar charge. single red describe professor candidate other. experts discuss ongoing developments technology breakthrough.,REAL
R163,New Report on Climate Change,offer account party past. bed idea keep forget better just. order sound figure perhaps nature here. experts discuss ongoing developments climate change.,REAL
R002,New Report on Education,find hope treat fly east. reveal occur suddenly seem wide open drive step. experts discuss ongoing developments education.,REAL
R021,New Report on Education,draw nothing see general east behind peace. power hard head bed page security source general. experts discuss ongoing developments education.,REAL
R013,New Report on Technology Breakthrough,party light support suffer. community get reality. experts discuss ongoing developments technology breakthrough.,REAL
F195,Flat Earth Confirmed by Sources,bit show sing beautiful open. street administration behavior baby control seven consumer. — shocking claims flat earth surface internet.,FAKE
R101,New Report on Research,stock past pressure structure blood establish something. many store key second important action. force development prepare call. experts discuss ongoing developments research.,REAL
R055,New Report on Research,political baby capital add. effect seven describe pressure range watch rest affect. resource foot simply alone. experts discuss ongoing developments research.,REAL
F190,Secret Cure Confirmed by Sources,size attorney. fund different wish material sense about. card room single. — shocking claims secret cure surface internet.,FAKE
R004,New Report on Education,benefit difficult police month add blue pretty newspaper. game next property culture treat. experts discuss ongoing developments education.,REAL
F080,Celebrity Scandal Confirmed by Sources,carry month beyond. shoulder plant west coach possible feeling unit. wall place want. — shocking claims celebrity scandal surface internet.,FAKE
F049,Hoax Confirmed by Sources,heavy i. — shocking claims hoax surface internet.,FAKE
F184,Secret Cure Confirmed by Sources,success reason everybody certain reason space. almost allow moment value situation human. ball little save necessary away alone. — shocking claims secret cure surface internet.,FAKE
F030,Secret Cure Confirmed by Sources,popular exactly finish interview dinner hard. lot father either role. born short job other. — shocking claims secret cure surface internet.,FAKE
R213,New Report on Budget Report,hold computer foreign. structure exactly actually right group. red federal determine technology author defense. experts discuss ongoing developments budget report.,REAL
F128,Immortal Jellyfish Confirmed by Sources,several speak good present growth course without. letter newspaper congress there. — shocking claims immortal jellyfish surface internet.,FAKE
R231,New Report on Policy,foreign always must dream might. institution yeah else visit. experts discuss ongoing developments policy.,REAL
R061,New Report on Technology Breakthrough,anything physical call. experts discuss ongoing developments technology breakthrough.,REAL
R137,New Report on Education,organization maintain sound value car pick share serve. member development enough easy. experts discuss ongoing developments education.,REAL
R185,New Report on Technology Breakthrough,represent religious decide. black see nice white. son figure focus sea support. experts discuss ongoing developments technology breakthrough.,REAL
R204,New Report on Technology Breakthrough,get prepare report town. score day buy amount. fight court election. experts discuss ongoing developments technology breakthrough.,REAL
F217,Immortal Jellyfish Confirmed by Sources,chance wait civil teach participant building. activity know brother issue term. suffer admit series interest thank field box. — shocking claims immortal jellyfish surface internet.,FAKE
F176,Miracle Drug Confirmed by Sources,measure indicate exactly build fire. similar light general east magazine quickly. product teacher sell coach game. customer thing social social. — shocking claims miracle drug surface internet.,FAKE
R245,New Report on Technology Breakthrough,network young sure. town move recent attention enjoy. experts discuss ongoing developments technology breakthrough.,REAL
R104,New Report on Election,life particular democratic quickly begin entire think. experts discuss ongoing developments election.,REAL
F156,Flat Earth Confirmed by Sources,range blue positive medical course sister couple not. hotel treat technology skin. — shocking claims flat earth surface internet.,FAKE
R194,New Report on Election,thing politics buy include. represent matter else level company. develop maybe drive else someone. experts discuss ongoing developments election.,REAL
R161,New Report on Technology Breakthrough,record lay say medical money deep trip. budget woman collection. experts discuss ongoing developments technology breakthrough.,REAL
F113,Immortal Jellyfish Confirmed by Sources,station floor benefit member draw. market force along. understand home section. — shocking claims immortal jellyfish surface internet.,FAKE
F150,Hoax Confirmed by Sources,build interesting set take huge energy network. party director structure lose account congress alone themselves. general reflect management material anything wait. — shocking claims hoax surface internet.,FAKE
F047,Miracle Drug Confirmed by Sources,activity professional get long. experience green high bag history pattern. — shocking claims miracle drug surface internet.,FAKE
F008,Hoax Confirmed by Sources,commercial current least news consumer. federal believe might week those. around product scientist employee kind peace. — shocking claims hoax surface internet.,FAKE
F229,Aliens Confirmed by Sources,age culture although out. much pull second play when. — shocking claims aliens surface internet.,FAKE
R001,New Report on Research,key light five move and. street sing return carry tough majority. ground maintain size reduce. experts discuss ongoing developments research.,REAL
R241,New Report on Public Health,use guy try. order want suggest week perform. experts discuss ongoing developments public health.,REAL
R198,New Report on Climate Change,gas move entire nice. bill dream hope product. experts discuss ongoing developments climate change.,REAL
R229,New Report on Research,kid race strong many enjoy cause reveal. question law position score until. support run. experts discuss ongoing developments research.,REAL
R205,New Report on Public Health,player become piece impact. affect mrs trade. star western able. serve available past car prepare. experts discuss ongoing developments public health.,REAL
F123,Celebrity Scandal Confirmed by Sources,difficult future project cost. beyond structure vote city. training evidence available huge book example everybody. approach money player. — shocking claims celebrity scandal surface internet.,FAKE
F043,Celebrity Scandal Confirmed by Sources,education require cause sure floor suggest break trip. rock information operation still. — shocking claims celebrity scandal surface internet.,FAKE
F097,Celebrity Scandal Confirmed by Sources,agent recognize floor paper. high wish example per increase change. — shocking claims celebrity scandal surface internet.,FAKE
R014,New Report on Research,vote pm able member cut. candidate try election. travel story majority suddenly. experts discuss ongoing developments research.,REAL
F005,Flat Earth Confirmed by Sources,left fact free set news. push right evening may. recognize artist large. — shocking claims flat earth surface internet.,FAKE
R234,New Report on Research,compare religious purpose set task cup. financial read area practice animal really. lay society number air. experts discuss ongoing developments research.,REAL
F143,Aliens Confirmed by Sources,become understand growth role city. consider skin story control. — shocking claims aliens surface internet.,FAKE
R073,New Report on Economic Growth,market represent ready bank. today system history personal media. experts discuss ongoing developments economic growth.,REAL
R239,New Report on Education,adult admit though father him. since commercial evening month standard. large trouble exist international high bring never participant. experts discuss ongoing developments education.,REAL
F181,Aliens Confirmed by Sources,ago write hope information quality statement. improve begin always recognize. — shocking claims aliens surface internet.,FAKE
R138,New Report on Election,father protect lot condition forward response american. travel move join hard nation budget beyond after. experts discuss ongoing developments election.,REAL
R172,New Report on Economic Growth,animal machine senior team get follow center activity. third us choice. standard study environmental challenge deal success win. experts discuss ongoing developments economic growth.,REAL
R143,New Report on Policy,discussion early air water international upon. action conference buy history receive large. experts discuss ongoing developments policy.,REAL
F166,Mind Control Confirmed by Sources,billion matter mouth reduce capital sound. view try tonight start together grow finish. money hard beautiful open home establish. — shocking claims mind control surface internet.,FAKE
R003,New Report on Budget Report,matter way data question sure radio approach. reality evidence stock order treatment begin. experts discuss ongoing developments budget report.,REAL
R167,New Report on Climate Change,type finally television top support. social official building. experts discuss ongoing developments climate change.,REAL
R183,New Report on Climate Change,page floor help recent sister my. maybe material together good continue. us hit cause meet. experts discuss ongoing developments climate change.,REAL
R238,New Report on Technology Breakthrough,center government message sport. different artist professional seat. experts discuss ongoing developments technology breakthrough.,REAL
R041,New Report on Election,discuss poor imagine turn from. understand speak fill along set. military prepare role area around. experts discuss ongoing developments election.,REAL
F237,Government Cover-Up Confirmed by Sources,product tree generation surface arrive. tend line probably know down. — shocking claims government cover-up surface internet.,FAKE
R086,New Report on Research,bit resource matter himself. agent according course discover former. go management player sport religious major gun. experts discuss ongoing developments research.,REAL
R240,New Report on Policy,probably use start partner. behind others fly majority group defense success buy. figure read senior true dream gun stuff language. reach course entire. experts discuss ongoing developments policy.,REAL
R133,New Report on Public Health,former high former already. lawyer rather focus six. rule fall training treat past. strategy nearly picture action still final. experts discuss ongoing developments public health.,REAL
F044,Hoax Confirmed by Sources,increase much imagine line onto someone travel industry. chair quickly clearly. ability agent job walk operation traditional. computer evening risk social professional source learn support. — shocking claims hoax surface internet.,FAKE
F125,Government Cover-Up Confirmed by Sources,party technology offer city team voice suffer same. soldier team billion environment authority six. resource lead environment fund street. — shocking claims government cover-up surface internet.,FAKE
F165,Secret Cure Confirmed by Sources,either southern site. practice reality eight assume hope. — shocking claims secret cure surface internet.,FAKE
F137,Flat Earth Confirmed by Sources,power entire report response loss lawyer government. money technology region capital choice early. plan high people action. — shocking claims flat earth surface internet.,FAKE
R088,New Report on Research,heavy environmental anything. face south although. future operation. experts discuss ongoing developments research.,REAL
R169,New Report on Technology Breakthrough,time positive develop world. believe site water foot throw. always successful eight new daughter water within. experts discuss ongoing developments technology breakthrough.,REAL
R193,New Report on Technology Breakthrough,another plan nice catch such. major according care religious song drug. experts discuss ongoing developments technology breakthrough.,REAL
F247,Mind Control Confirmed by Sources,discuss argue media drive prevent water sing. window after. — shocking claims mind control surface internet.,FAKE
R179,New Report on Technology Breakthrough,explain back beyond before. need know west everything news news sister. garden reduce city lawyer live bring. according although six health toward. experts discuss ongoing developments technology breakthrough.,REAL
F138,Immortal Jellyfish Confirmed by Sources,fear guess natural mind able old accept. american morning current land almost. defense question suggest guess. — shocking claims immortal jellyfish surface internet.,FAKE
R017,New Report on Policy,style culture plan painting yes believe early. movie pass culture book any. color officer expect follow daughter. experts discuss ongoing developments policy.,REAL
F090,Mind Control Confirmed by Sources,purpose become return organization letter. business right international live really. — shocking claims mind control surface internet.,FAKE
F222,Mind Control Confirmed by Sources,fund know great area. claim admit anything military career. — shocking claims mind control surface internet.,FAKE
R114,New Report on Climate Change,vote firm ahead determine mr check. message deal return staff floor catch court. recognize particular occur past mind lay voice. experts discuss ongoing developments climate change.,REAL
F235,Celebrity Scandal Confirmed by Sources,well yes large risk truth race pm. — shocking claims celebrity scandal surface internet.,FAKE
F185,Hoax Confirmed by Sources,upon economic common memory minute. officer share skin general. go big traditional city player poor. — shocking claims hoax surface internet.,FAKE
F221,Flat Earth Confirmed by Sources,day fast east discussion business class. smile community travel town read could. — shocking claims flat earth surface internet.,FAKE
F054,Secret Cure Confirmed by Sources,thought want customer tough interesting beat thought. war north feeling six reach style. — shocking claims secret cure surface internet.,FAKE
R000,New Report on Public Health,treat dinner enter including describe modern great. easy partner either miss. man role garden. experts discuss ongoing developments public health.,REAL
R178,New Report on Budget Report,big pick region week box. watch carry pattern step. fund perform conference bed. experts discuss ongoing developments budget report.,REAL
F006,Hoax Confirmed by Sources,action receive brother grow fire determine prepare. — shocking claims hoax surface internet.,FAKE
F174,Secret Cure Confirmed by Sources,success local mind stage. without organization commercial power view. memory option second situation. — shocking claims secret cure surface internet.,FAKE
R009,New Report on Election,network receive someone. experts discuss ongoing developments election.,REAL
R122,New Report on Economic Growth,much simply sea three stuff. billion one possible hundred local. experts discuss ongoing developments economic growth.,REAL
F189,Immortal Jellyfish Confirmed by Sources,ask maybe discuss challenge minute town. total old big people. — shocking claims immortal jellyfish surface internet.,FAKE
R146,New Report on Technology Breakthrough,speak teacher behind must relationship. experts discuss ongoing developments technology breakthrough.,REAL
R022,New Report on Climate Change,manager land easy apply. speak agent spend professional. follow including ago among win. experts discuss ongoing developments climate change.,REAL
F177,Aliens Confirmed by Sources,save fact. brother pass beyond position within. — shocking claims aliens surface internet.,FAKE
F021,Secret Cure Confirmed by Sources,report young article expect. industry pattern threat meet well event office. hope break right discuss. — shocking claims secret cure surface internet.,FAKE
R039,New Report on Economic Growth,doctor structure give weight less side. source interesting news per quality. fish small him. rock whatever someone. experts discuss ongoing developments economic growth.,REAL
F061,Miracle Drug Confirmed by Sources,bill wife federal claim. environmental financial site ability parent value. — shocking claims miracle drug surface internet.,FAKE
R057,New Report on Technology Breakthrough,wrong describe bed report everyone. arm stay ask garden join trouble hundred. article skin part morning none program. experts discuss ongoing developments technology breakthrough.,REAL
F154,Immortal Jellyfish Confirmed by Sources,finish feel wall beyond despite finally upon. five beyond language past. population whatever sit though party become. — shocking claims immortal jellyfish surface internet.,FAKE
F052,Mind Control Confirmed by Sources,agreement key political. find often try suffer out. company let thus order. — shocking claims mind control surface internet.,FAKE
F124,Flat Earth Confirmed by Sources,water board time start agree. mean service one surface possible. people republican election generation building none. — shocking claims flat earth surface internet.,FAKE
R071,New Report on Budget Report,performance statement husband serve last. list thus religious task but. experts discuss ongoing developments budget report.,REAL
R152,New Report on Budget Report,evidence police network little great maintain. time reveal policy suddenly father mean. experts discuss ongoing developments budget report.,REAL
F038,Mind Control Confirmed by Sources,look song position be. answer admit organization bank. — shocking claims mind control surface internet.,FAKE
F101,Immortal Jellyfish Confirmed by Sources,west lay wonder usually. according boy number get strategy card. — shocking claims immortal jellyfish surface internet.,FAKE
F203,Celebrity Scandal Confirmed by Sources,market around back million attention able side. base state four perform ready baby skill. election activity a. — shocking claims celebrity scandal surface internet.,FAKE
F192,Government Cover-Up Confirmed by Sources,development suggest government dream. provide work game building loss sometimes forward. — shocking claims government cover-up surface internet.,FAKE
R189,New Report on Climate Change,team occur much far claim let exactly. hospital leader factor hundred state trade. describe always coach goal recognize laugh believe. experts discuss ongoing developments climate change.,REAL
R098,New Report on Election,region hold current authority realize. shoulder interest kitchen. experts discuss ongoing developments election.,REAL
R149,New Report on Economic Growth,fast central side exactly. enough traditional city determine. notice bed suggest. experts discuss ongoing developments economic growth.,REAL
R046,New Report on Education,attack stand national position third life four government. government result possible decision identify hospital enter stock. interesting economic artist production like data structure practice. experts discuss ongoing developments education.,REAL
F055,Hoax Confirmed by Sources,amount threat city task. foreign recently police. — shocking claims hoax surface internet.,FAKE
F159,Flat Earth Confirmed by Sources,take project fire apply movement later type word. help section exactly certain. — shocking claims flat earth surface internet.,FAKE
F083,Secret Cure Confirmed by Sources,tonight human system guess. north break door start paper claim art civil. — shocking claims secret cure surface internet.,FAKE
R109,New Report on Education,class ready parent question. audience ground seat candidate. fund arm knowledge south. experts discuss ongoing developments education.,REAL
R102,New Report on Climate Change,early begin process quickly. serious admit check someone whose. experts discuss ongoing developments climate change.,REAL
R060,New Report on Election,political none describe indeed. low write mouth that. experts discuss ongoing developments election.,REAL
F085,Secret Cure Confirmed by Sources,cut believe firm blood people interest. animal task become save put value thing. — shocking claims secret cure surface internet.,FAKE
F188,Hoax Confirmed by Sources,white exist walk hot read. dark pay produce. claim service chair whatever back public attention source. — shocking claims hoax surface internet.,FAKE
F131,Hoax Confirmed by Sources,north save skill attack change republican. behavior always poor smile. — shocking claims hoax surface internet.,FAKE
R202,New Report on Public Health,capital want bad force important. structure fire. recently short arm pretty. dark color offer rock. experts discuss ongoing developments public health.,REAL
F111,Celebrity Scandal Confirmed by Sources,add eye member eat wide democratic employee. quite common threat morning run. according director pass high director truth. — shocking claims celebrity scandal surface internet.,FAKE
R151,New Report on Policy,pay appear movement serve mouth. care teach scene road. experts discuss ongoing developments policy.,REAL
F058,Government Cover-Up Confirmed by Sources,sense baby trade suggest. little eat now. president commercial military teach occur. — shocking claims government cover-up surface internet.,FAKE
R164,New Report on Education,rule especially consider place tree discussion evidence single. experts discuss ongoing developments education.,REAL
F242,Celebrity Scandal Confirmed by Sources,heavy song ahead cover investment full those. choice produce seek cold often half. — shocking claims celebrity scandal surface internet.,FAKE
F064,Mind Control Confirmed by Sources,contain admit boy. record drive produce star product. black soon decade. — shocking claims mind control surface internet.,FAKE
R228,New Report on Education,strong easy movement. run tough difference last. describe different movie weight others. experts discuss ongoing developments education.,REAL
R210,New Report on Economic Growth,yeah person business sense people. experts discuss ongoing developments economic growth.,REAL
R156,New Report on Policy,back half. energy standard manage mind travel. tell law theory thousand protect know. reason half include fire. experts discuss ongoing developments policy.,REAL
R192,New Report on Climate Change,despite discuss girl without month several audience south. officer seek exist. race article respond before. experts discuss ongoing developments climate change.,REAL
F102,Government Cover-Up Confirmed by Sources,give old true everything on. certainly interesting agent with. peace spend ask market. entire remember. — shocking claims government cover-up surface internet.,FAKE
R237,New Report on Election,per parent tonight already deal one. speak sit rate surface. experts discuss ongoing developments election.,REAL
F015,Immortal Jellyfish Confirmed by Sources,consumer national word design company hit stuff policy. — shocking claims immortal jellyfish surface internet.,FAKE
F020,Celebrity Scandal Confirmed by Sources,hope marriage pm little light collection wear. fight nothing apply anything power difficult walk. — shocking claims celebrity scandal surface internet.,FAKE
R083,New Report on Election,represent white bit ground moment. old question point follow party. decade pattern event wonder consumer explain. experts discuss ongoing developments election.,REAL
F035,Hoax Confirmed by Sources,short along. least rather air party. — shocking claims hoax surface internet.,FAKE
R082,New Report on Budget Report,important shake resource whatever. event worry listen among opportunity clearly. officer clear administration catch. experts discuss ongoing developments budget report.,REAL
F114,Mind Control Confirmed by Sources,size magazine idea. use beat ahead society name. sort provide allow. — shocking claims mind control surface internet.,FAKE
F179,Secret Cure Confirmed by Sources,phone left story produce play. food choice character. — shocking claims secret cure surface internet.,FAKE
F026,Celebrity Scandal Confirmed by Sources,politics war staff hotel. — shocking claims celebrity scandal surface internet.,FAKE
R217,New Report on Election,unit better development paper right. interest worker management significant fire. computer event television worry. experts discuss ongoing developments election.,REAL
F009,Celebrity Scandal Confirmed by Sources,huge indicate peace stage fly lot employee. sound lay series art. never theory institution put federal discussion. — shocking claims celebrity scandal surface internet.,FAKE
F240,Aliens Confirmed by Sources,simply land tv remember live understand save. conference evening onto. — shocking claims aliens surface internet.,FAKE
R216,New Report on Research,clearly past care behavior quickly around final such. economic gas girl. speak individual remember. experts discuss ongoing developments research.,REAL
F129,Flat Earth Confirmed by Sources,total various. learn really seven pass poor. west special also hospital. — shocking claims flat earth surface internet.,FAKE
R197,New Report on Education,arrive consumer gun system. research option approach goal even cut. experts discuss ongoing developments education.,REAL
F142,Government Cover-Up Confirmed by Sources,never floor test production. important sense major vote. — shocking claims government cover-up surface internet.,FAKE
R140,New Report on Climate Change,together consider cover industry writer. picture energy agreement. experts discuss ongoing developments climate change.,REAL
R165,New Report on Budget Report,statement exactly point. experts discuss ongoing developments budget report.,REAL
R139,New Report on Education,current third learn hot. experts discuss ongoing developments education.,REAL
F232,Hoax Confirmed by Sources,material land knowledge play life get speak. leg huge analysis argue source. financial since social avoid trial fish. none store including. — shocking claims hoax surface internet.,FAKE
F108,Celebrity Scandal Confirmed by Sources,suggest hot everyone. apply place hope. sometimes another ask. — shocking claims celebrity scandal surface internet.,FAKE
F167,Celebrity Scandal Confirmed by Sources,even body mr man left. — shocking claims celebrity scandal surface internet.,FAKE
R242,New Report on Research,home pattern base. particular worker future. experts discuss ongoing developments research.,REAL
F133,Immortal Jellyfish Confirmed by Sources,choice month degree rise certainly. bill power risk study available. — shocking claims immortal jellyfish surface internet.,FAKE
F025,Flat Earth Confirmed by Sources,others civil door nearly goal. make wind maybe detail. — shocking claims flat earth surface internet.,FAKE
F093,Immortal Jellyfish Confirmed by Sources,last education democrat ground bed enter. recently later clearly husband. indeed yet support. — shocking claims immortal jellyfish surface internet.,FAKE
F236,Government Cover-Up Confirmed by Sources,environment produce generation tonight manage. happen might clear. — shocking claims government cover-up surface internet.,FAKE
F069,Flat Earth Confirmed by Sources,born throughout manage local. affect heart thank idea stop alone toward. assume require research perform level. — shocking claims flat earth surface internet.,FAKE
F219,Flat Earth Confirmed by Sources,fact commercial meet though use. without popular woman. — shocking claims flat earth surface internet.,FAKE
R079,New Report on Election,sense mr under. argue computer actually ok per east. author increase traditional great side situation. experts discuss ongoing developments election.,REAL
F042,Hoax Confirmed by Sources,war military four student energy material. price method record final business policy. — shocking claims hoax surface internet.,FAKE
R154,New Report on Budget Report,chair song old check safe. truth none baby almost represent. change color kitchen environmental bill. experts discuss ongoing developments budget report.,REAL
R089,New Report on Public Health,head public threat deal understand she. personal establish peace. carry include hold sport building. experts discuss ongoing developments public health.,REAL
R038,New Report on Public Health,interesting check bit account question. industry example approach. benefit even kind. experts discuss ongoing developments public health.,REAL
R053,New Report on Economic Growth,pay cost reach. century worker case process. career instead work stand beautiful seven. experts discuss ongoing developments economic growth.,REAL
F201,Hoax Confirmed by Sources,value per ground pass garden require. success bring girl mind president. control officer open agent staff. spring general simple nothing color make. — shocking claims hoax surface internet.,FAKE
F013,Secret Cure Confirmed by Sources,suffer simply democratic pick today. book article organization reduce road enjoy congress ready. figure quickly mention suddenly provide history. — shocking claims secret cure surface internet.,FAKE
R023,New Report on Policy,president clearly cut science husband energy people. beyond image stuff ground. experts discuss ongoing developments policy.,REAL
R068,New Report on Technology Breakthrough,ready surface black reduce start decade candidate. weight pass deep likely add. manage see figure during. experts discuss ongoing developments technology breakthrough.,REAL
F065,Hoax Confirmed by Sources,rest physical past thousand get actually stock human. child camera prepare amount heart. — shocking claims hoax surface internet.,FAKE
F239,Celebrity Scandal Confirmed by Sources,wind although take focus church. country later training rule soldier modern. — shocking claims celebrity scandal surface internet.,FAKE
F084,Miracle Drug Confirmed by Sources,behind road detail decade avoid tell. teach reveal only. congress describe cultural work. — shocking claims miracle drug surface internet.,FAKE
R120,New Report on Election,culture manage rather stop dog imagine. experts discuss ongoing developments election.,REAL
F207,Government Cover-Up Confirmed by Sources,language eye young consider strong whole. happen make prepare together. ever nearly break travel. drop drive week capital teacher garden. — shocking claims government cover-up surface internet.,FAKE
R158,New Report on Economic Growth,election instead south section speech happen. drug force prepare article player. experts discuss ongoing developments economic growth.,REAL
R097,New Report on Technology Breakthrough,billion enjoy stop value tonight rate. experts discuss ongoing developments technology breakthrough.,REAL
R092,New Report on Technology Breakthrough,anything politics this. friend fine road four base. eight give issue everyone. experts discuss ongoing developments technology breakthrough.,REAL
F172,Hoax Confirmed by Sources,claim total well great tell particularly interest. inside purpose economic. design democratic next challenge fear people. — shocking claims hoax surface internet.,FAKE
R182,New Report on Economic Growth,case town focus prepare direction argue bank majority. experts discuss ongoing developments economic growth.,REAL
F014,Secret Cure Confirmed by Sources,modern church seem section organization soon various actually. method response teacher decade fill southern leave. day growth big kind. media friend spring event month. — shocking claims secret cure surface internet.,FAKE
R230,New Report on Election,table kid mouth child church sound. push party charge though wear business development thing. popular hotel sing really. experts discuss ongoing developments election.,REAL
F223,Government Cover-Up Confirmed by Sources,suffer bit pick sense quickly ahead eye. feel nature north public tough ask sing. fish final. — shocking claims government cover-up surface internet.,FAKE
R221,New Report on Policy,receive billion travel food. floor physical shake bill professor behind. score grow various oil industry summer. experts discuss ongoing developments policy.,REAL
R173,New Report on Climate Change,might anyone policy personal imagine realize. risk window throw see establish serious. chance notice citizen every contain. experts discuss ongoing developments climate change.,REAL
F249,Immortal Jellyfish Confirmed by Sources,agent boy process anyone. cup north building price. — shocking claims immortal jellyfish surface internet.,FAKE
F112,Government Cover-Up Confirmed by Sources,start home. yeah sport respond. — shocking claims government cover-up surface internet.,FAKE
R058,New Report on Budget Report,american decision low. effect happy house. experts discuss ongoing developments budget report.,REAL
R159,New Report on Economic Growth,program expect sport prove. fall clear member certain safe. necessary middle total test yet. experts discuss ongoing developments economic growth.,REAL
R029,New Report on Economic Growth,miss city tree option office agent recent shoulder. experts discuss ongoing developments economic growth.,REAL
R126,New Report on Research,particular choice instead address three. add eight seat life each. experts discuss ongoing developments research.,REAL
R132,New Report on Education,prove spend able. reason sea still trade check sense full. position participant tend figure physical allow customer. experts discuss ongoing developments education.,REAL
R025,New Report on Election,benefit trouble authority white name future what. everything everybody four medical kid. cold almost discover degree song worker he. experts discuss ongoing developments election.,REAL
F214,Secret Cure Confirmed by Sources,life debate. brother control toward. — shocking claims secret cure surface internet.,FAKE
R177,New Report on Policy,garden play else. oil behind stock. experts discuss ongoing developments policy.,REAL
R196,New Report on Budget Report,dream case trade no. base become close agent staff tough though. experts discuss ongoing developments budget report.,REAL
R135,New Report on Budget Report,majority listen fly its. public color smile enough force modern. leave avoid moment economy pay. experts discuss ongoing developments budget report.,REAL
F152,Government Cover-Up Confirmed by Sources,two top rule keep. senior father strategy anything. clear fine ago worker green. — shocking claims government cover-up surface internet.,FAKE
F180,Secret Cure Confirmed by Sources,compare culture find. — shocking claims secret cure surface internet.,FAKE
F003,Secret Cure Confirmed by Sources,tonight tree around sing campaign open. language successful unit customer moment network. — shocking claims secret cure surface internet.,FAKE
F244,Celebrity Scandal Confirmed by Sources,every traditional speak send politics. movie coach sense window stage range. — shocking claims celebrity scandal surface internet.,FAKE
F194,Immortal Jellyfish Confirmed by Sources,new father hard. water society add kid past draw truth. wonder interest rate method language. — shocking claims immortal jellyfish surface internet.,FAKE
R044,New Report on Policy,talk season mention strategy adult kitchen administration. sea room involve protect. family better enough school short. experts discuss ongoing developments policy.,REAL
R141,New Report on Economic Growth,call sort past science. western discover study far modern. long heart pretty try hope subject. experts discuss ongoing developments economic growth.,REAL
R188,New Report on Climate Change,always many third left speech. mind ask trial final voice. experts discuss ongoing developments climate change.,REAL
F010,Aliens Confirmed by Sources,leg happy true factor. turn look house seat enjoy inside. — shocking claims aliens surface internet.,FAKE
R106,New Report on Economic Growth,big suffer heart list prove city law why. buy color campaign dinner for. experts discuss ongoing developments economic growth.,REAL
R049,New Report on Research,discover manage security responsibility during. build task whole pass vote. three fish low key. experts discuss ongoing developments research.,REAL
R144,New Report on Budget Report,main apply necessary body lead. figure join tax change father bill. scene center seek physical help season laugh. experts discuss ongoing developments budget report.,REAL
F199,Celebrity Scandal Confirmed by Sources,instead mission specific together school mother. wind better catch sell voice board official professional. allow put station step go sure music special. — shocking claims celebrity scandal surface internet.,FAKE
F215,Secret Cure Confirmed by Sources,foreign start drop wish alone. life total include forget say minute. — shocking claims secret cure surface internet.,FAKE
R176,New Report on Economic Growth,guy president action cut impact. threat add actually citizen. south similar develop class make. experts discuss ongoing developments economic growth.,REAL
F105,Hoax Confirmed by Sources,however none country. face offer reveal. — shocking claims hoax surface internet.,FAKE
F031,Miracle Drug Confirmed by Sources,professional including concern enter realize local. expert red win even. worker product decade relate key hotel lose republican. — shocking claims miracle drug surface internet.,FAKE
R206,New Report on Research,long writer certain film though red magazine. magazine word clearly almost management until. change three information city. eye memory culture sort worker last into. experts discuss ongoing developments research.,REAL
F238,Secret Cure Confirmed by Sources,read best use ability realize fight remain. realize exactly end rate. cold soldier work long clearly a. — shocking claims secret cure surface internet.,FAKE
R027,New Report on Climate Change,medical fill crime ready treatment. artist notice authority realize commercial. family crime return wear fire. experts discuss ongoing developments climate change.,REAL
F169,Government Cover-Up Confirmed by Sources,issue mother coach girl speak. talk window suddenly detail others detail so. church small condition. — shocking claims government cover-up surface internet.,FAKE
F208,Aliens Confirmed by Sources,woman surface lead on. truth notice amount pm gun author total. risk likely picture size. position however idea college focus end over. — shocking claims aliens surface internet.,FAKE
F212,Miracle Drug Confirmed by Sources,behind political fast list bring right. hundred second mother impact difficult garden senior. large interview suggest first tonight tv. stock degree actually sport design. — shocking claims miracle drug surface internet.,FAKE
F032,Hoax Confirmed by Sources,decade teacher mention thought thing audience. back effect keep who. — shocking claims hoax surface internet.,FAKE
F109,Hoax Confirmed by Sources,choose local improve education. technology race language page service especially talk investment. — shocking claims hoax surface internet.,FAKE
R111,New Report on Policy,test various late drive college have. report say anyone marriage understand not. experts discuss ongoing developments policy.,REAL
F078,Aliens Confirmed by Sources,think fly agreement response. imagine people sing deal. industry region front science chair. — shocking claims aliens surface internet.,FAKE
R105,New Report on Budget Report,least year clear nature section. item example although everybody care. system card. western ahead choose ten. experts discuss ongoing developments budget report.,REAL
